rank,content_id,model_high_priority_score,predicted_priority,suggested_action,reason_codes
4456,content_0a4f17a4ab54,0.24828525080349717,Medium,monitor_and_verify,['model_signal_requires_review']
4457,content_80f00957d4e7,0.24825161253333547,Low,monitor_and_verify,['model_signal_requires_review']
4458,content_9be26bd0feb2,0.24824070227328013,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4459,content_516d51b2955c,0.24816814401624876,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4460,content_011ba6714bb6,0.24807176865310765,Medium,monitor_and_verify,['model_signal_requires_review']
4461,content_2c8956be0d58,0.24800635880865865,Medium,monitor_and_verify,['model_signal_requires_review']
4462,content_95c980a35562,0.24792515042128366,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4463,content_dd93df6e704a,0.24790508310209514,Low,monitor_and_verify,['model_signal_requires_review']
4464,content_58144ba2f74e,0.24780400166306696,Medium,monitor_and_verify,['model_signal_requires_review']
4465,content_0d5a75339f4b,0.2477959226941168,Medium,monitor_and_verify,['model_signal_requires_review']
4466,content_73c54f78c06a,0.2477509475639257,Medium,monitor_and_verify,['model_signal_requires_review']
4467,content_8fe5aff59d1f,0.24770804273944264,Low,monitor_and_verify,['model_signal_requires_review']
4468,content_f8acd89eb9ef,0.24767497418453388,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4469,content_e734ce8f057a,0.24759988815533002,Medium,monitor_and_verify,['model_signal_requires_review']
4470,content_30facd2143b7,0.247573602332214,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4471,content_0b689c5667de,0.24754168057623047,Medium,monitor_and_verify,['model_signal_requires_review']
4472,content_65b1c7d69af0,0.24752520876696393,Low,monitor_and_verify,['model_signal_requires_review']
4473,content_6589c04b58ce,0.2471749656650979,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4474,content_6da233543753,0.24712020372393367,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4475,content_c0438e3c5c6d,0.24709139415236217,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4476,content_76a30972876b,0.24707451111948112,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4477,content_75b513a6aaba,0.24693423501206355,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4478,content_d0f0593601de,0.24692922809353288,Medium,monitor_and_verify,['model_signal_requires_review']
4479,content_906507ad95ce,0.24691610997358832,Low,monitor_and_verify,['model_signal_requires_review']
4480,content_bfe7c8113aed,0.2468837454693984,Medium,monitor_and_verify,['model_signal_requires_review']
4481,content_5c70e097f613,0.24678227860841118,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4482,content_45b120bb0885,0.24671065142293888,Medium,monitor_and_verify,['model_signal_requires_review']
4483,content_79fdc2a90e0a,0.24669296153912693,Medium,monitor_and_verify,['model_signal_requires_review']
4484,content_d6d6981499b6,0.24666554973990146,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4485,content_ed62f10eacd4,0.24665502785777624,Low,monitor_and_verify,['model_signal_requires_review']
4486,content_b8300b053e43,0.24660657411936646,Medium,monitor_and_verify,['model_signal_requires_review']
4487,content_f62069a9208a,0.24658899227467798,Low,monitor_and_verify,['model_signal_requires_review']
4488,content_e12f86c29ff8,0.24651995668221072,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4489,content_529faed5f67d,0.2464752464747534,Medium,monitor_and_verify,['model_signal_requires_review']
4490,content_1d00ce3850e6,0.24644801649584266,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4491,content_521ea9c60b02,0.2463796160407476,Low,monitor_and_verify,['model_signal_requires_review']
4492,content_1583bfd6f804,0.24634014570578203,Medium,monitor_and_verify,['model_signal_requires_review']
4493,content_ee2303f5bdba,0.24631597638246167,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4494,content_c1fffa18961c,0.24631055983531985,Low,monitor_and_verify,['model_signal_requires_review']
4495,content_8b88debf6d35,0.24630238058664516,Medium,monitor_and_verify,['model_signal_requires_review']
4496,content_1f7b831ee01f,0.2462888936769988,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4497,content_6a96ab0bd63c,0.24623135910735125,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4498,content_32e0398ac750,0.2462293735967963,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4499,content_09c4f5f03a74,0.24622019530165,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4500,content_e1638e7a3cb9,0.2461661189026204,Medium,monitor_and_verify,['model_signal_requires_review']
4501,content_28aba8137d93,0.24614350593042403,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4502,content_4afa8f4c4754,0.2461377612955366,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4503,content_59d53da68015,0.24610655185792746,Medium,monitor_and_verify,['model_signal_requires_review']
4504,content_7d03a05295b2,0.24593836911663602,Medium,monitor_and_verify,['model_signal_requires_review']
4505,content_b84c319494b9,0.2459345602806768,Low,monitor_and_verify,['model_signal_requires_review']
4506,content_395a0b5c7287,0.24591090270067004,Medium,monitor_and_verify,['model_signal_requires_review']
4507,content_19415130d5ee,0.245872299285439,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4508,content_b92a65abeeab,0.2458081688244534,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4509,content_5a9d3d70cd90,0.24580042334490343,Low,monitor_and_verify,['model_signal_requires_review']
4510,content_54d639e084af,0.2457710729218624,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4511,content_9612ed8d6a05,0.24572034422180636,Medium,monitor_and_verify,['model_signal_requires_review']
4512,content_f258849b08ca,0.24569010950652811,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4513,content_5d01e2a93be7,0.24568211160343698,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4514,content_0f1399caa1ae,0.24562657154370252,Low,monitor_and_verify,['model_signal_requires_review']
4515,content_fdbcf987fae1,0.24561839961873563,Medium,monitor_and_verify,['model_signal_requires_review']
4516,content_e7cb53c0f89e,0.2455795690719287,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4517,content_9483a12a1ecc,0.24556477567656576,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4518,content_1939180bfe36,0.24554219288501802,Low,monitor_and_verify,['model_signal_requires_review']
4519,content_fd945d13065f,0.24552287359407368,Medium,monitor_and_verify,['model_signal_requires_review']
4520,content_8b34042b7a96,0.2454450795788504,Medium,monitor_and_verify,['model_signal_requires_review']
4521,content_39687f105016,0.24539708274588065,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4522,content_2fac394011e7,0.2453164151985321,Medium,monitor_and_verify,['model_signal_requires_review']
4523,content_f7261959d3e4,0.24529293620132478,Medium,monitor_and_verify,['model_signal_requires_review']
4524,content_03b07ca887ed,0.24526305222768827,Medium,monitor_and_verify,['model_signal_requires_review']
4525,content_af276dd998e0,0.24517053080356585,Medium,monitor_and_verify,['model_signal_requires_review']
4526,content_64c9e22f23f7,0.24516643949047265,Low,monitor_and_verify,['model_signal_requires_review']
4527,content_7e7d333c0af0,0.24514186597144094,Medium,monitor_and_verify,['model_signal_requires_review']
4528,content_cf11e5bef79f,0.24510712147783154,Low,monitor_and_verify,['model_signal_requires_review']
4529,content_05331cba6ad3,0.24506195720948223,Low,monitor_and_verify,['model_signal_requires_review']
4530,content_712fbbbb3481,0.24497884722115335,Low,monitor_and_verify,['model_signal_requires_review']
4531,content_9ac3d96b5b48,0.24489491722277673,Medium,monitor_and_verify,['model_signal_requires_review']
4532,content_609c24246177,0.2448081999002336,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4533,content_99fd29e602b6,0.24478199599915437,Low,monitor_and_verify,['model_signal_requires_review']
4534,content_51240b821461,0.24474145716036327,Medium,monitor_and_verify,['model_signal_requires_review']
4535,content_cd6fdaf35403,0.24470676474537698,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4536,content_264fd4d30b6f,0.24463142350817496,Low,monitor_and_verify,['model_signal_requires_review']
4537,content_4baabeaad579,0.24456707840497965,Medium,monitor_and_verify,['model_signal_requires_review']
4538,content_0b0829e2c111,0.24453588466863815,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4539,content_7207683d060b,0.24435717248795355,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4540,content_5d69d55ace24,0.24423053056594354,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4541,content_8dcf8c4b3e9a,0.24420223613291236,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4542,content_b4c79208b569,0.24418849639952636,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4543,content_a8178a8101ee,0.24415986266807152,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4544,content_82572b951646,0.24413016073930716,Medium,monitor_and_verify,['model_signal_requires_review']
4545,content_f0eab88acf23,0.244007918605404,Low,monitor_and_verify,['model_signal_requires_review']
4546,content_d885bca1f73f,0.24397109850571208,Medium,monitor_and_verify,['model_signal_requires_review']
4547,content_208f24e28209,0.24391444122915099,Low,monitor_and_verify,['model_signal_requires_review']
4548,content_7064f36b02dc,0.2439074010512848,Low,monitor_and_verify,['model_signal_requires_review']
4549,content_53eff13437f9,0.24387194618326707,Low,monitor_and_verify,['model_signal_requires_review']
4550,content_56f4652c9b6e,0.24382395922358435,Medium,monitor_and_verify,['model_signal_requires_review']
4551,content_da6a103cafcf,0.2438202082021372,Medium,monitor_and_verify,['model_signal_requires_review']
4552,content_1bfca0e6bb66,0.24370663583784463,Medium,monitor_and_verify,['model_signal_requires_review']
4553,content_abc4bde782c9,0.24369665658508713,Low,monitor_and_verify,['model_signal_requires_review']
4554,content_2cde073b39dd,0.2436817223050644,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4555,content_2021dc8bd93e,0.24362256089503684,Medium,monitor_and_verify,['model_signal_requires_review']
4556,content_5008a184a9ed,0.24358902700930532,Medium,monitor_and_verify,['model_signal_requires_review']
4557,content_e172e24d3024,0.24355812031672527,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4558,content_0d884f1a931e,0.24355372957083699,Medium,monitor_and_verify,['model_signal_requires_review']
4559,content_d52640dd8dca,0.24353692139194869,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4560,content_059abcdaf2f2,0.24353172586496735,Low,monitor_and_verify,['model_signal_requires_review']
4561,content_b5fe0e1f8942,0.2434054285728867,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4562,content_277879fdcbcd,0.24338647995383453,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4563,content_1ba4ccc84cde,0.2433593113128847,Low,monitor_and_verify,['model_signal_requires_review']
4564,content_a411cfe253c1,0.2433378892108772,Low,monitor_and_verify,['model_signal_requires_review']
4565,content_e0f75f03ddb9,0.24331181182099873,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4566,content_9e3816a4198e,0.24315609155889858,Medium,monitor_and_verify,['model_signal_requires_review']
4567,content_ede4d2a70581,0.2431023642812853,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4568,content_abfa53fe7911,0.24307805856116194,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4569,content_eedb339e78fb,0.2430035817249361,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4570,content_a07e64a2cea4,0.24290857541741773,Low,monitor_and_verify,['model_signal_requires_review']
4571,content_749fea292449,0.24290646923917175,Medium,monitor_and_verify,['model_signal_requires_review']
4572,content_38b9529bf1b6,0.24275451420890543,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4573,content_3171371a75e6,0.24270244067429136,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4574,content_bede649d3b3e,0.24265132260132233,Low,monitor_and_verify,['model_signal_requires_review']
4575,content_3f38d9d022e2,0.24254414262552623,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4576,content_c94b98f60924,0.24247489771100533,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4577,content_c9a70fe6cdbd,0.24241310942532862,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4578,content_09f36a8feb8c,0.24236023235017104,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4579,content_ff150bc51704,0.24222783853629673,Medium,monitor_and_verify,['model_signal_requires_review']
4580,content_c170ab55d53b,0.24202324137667341,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4581,content_47dd9599d562,0.2419981991870219,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4582,content_ea6e74b671e3,0.24197323781529487,Medium,monitor_and_verify,['model_signal_requires_review']
4583,content_59012b44adb8,0.2418699904871526,Medium,monitor_and_verify,['model_signal_requires_review']
4584,content_ffffc9a0c08c,0.2418522197153143,Low,monitor_and_verify,['model_signal_requires_review']
4585,content_931cf9e44e8a,0.2417898918716584,Medium,monitor_and_verify,['model_signal_requires_review']
4586,content_9173ca4982b5,0.24166612084867828,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
